PAISSUENO,PAISSUEDATE,PAISSUELINENO,SONUMBER,SOLINENO,LINECODE7,PACKID,PACKBARCODE,PACKTYPE,PAISSUEQTY
MAT.0003478790,27/08/2017,27/08/2017,4545,46,B362777,90005,1362777900051,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,47,B362778,90005,1362778900050,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,48,B362779,90005,1362779900059,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,49,B362787,90005,1362787900058,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,50,B362788,90005,1362788900057,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,51,B362801,90005,1362801900057,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,52,B362802,90005,1362802900056,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,53,B362807,90005,1362807900051,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,54,B362808,90005,1362808900050,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,55,B362823,90007,1362823900073,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,56,B362848,90005,1362848900058,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,57,B362849,90005,1362849900057,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,58,B362862,90005,1362862900058,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,59,B362863,90005,1362863900057,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,60,B362868,90005,1362868900052,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,61,B362869,90005,1362869900051,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,62,B362891,90008,1362891900081,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,63,B362915,90007,1362915900073,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,64,B362944,90005,1362944900051,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,65,B362945,90005,1362945900050,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,66,B362946,90005,1362946900059,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,67,B362947,90005,1362947900058,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,68,B362950,90005,1362950900052,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,69,B362951,90005,1362951900051,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,70,C017652,90005,2017652900051,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,71,C017653,90005,2017653900050,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,72,C017817,90005,2017817900056,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,73,C017819,90005,2017819900054,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,74,C017820,90005,2017820900050,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,75,C017822,90005,2017822900058,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,76,C017840,90005,2017840900054,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,77,C017841,90005,2017841900053,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,78,C017856,90005,2017856900055,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,79,C017857,90005,2017857900054,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,80,C017858,90005,2017858900053,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,81,C017859,90005,2017859900052,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,82,C017914,90008,2017914900089,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,83,C017922,90008,2017922900088,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,84,C017926,90007,2017926900077,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,85,C017952,90008,2017952900089,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,86,C017959,90007,2017959900075,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,87,C017981,90005,2017981900050,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,88,C017982,90005,2017982900059,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,89,C017985,90005,2017985900056,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,90,C017986,90005,2017986900055,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,91,C018005,90005,2018005900056,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,92,C018006,90005,2018006900055,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,93,C018025,90005,2018025900050,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,94,C018026,90005,2018026900059,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,95,C018031,90005,2018031900051,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,96,C018032,90005,2018032900050,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,97,C018033,90005,2018033900059,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,98,C018034,90005,2018034900058,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,99,C018082,90005,2018082900055,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,100,C018083,90005,2018083900054,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,101,C018126,90005,2018126900058,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,102,C018127,90005,2018127900057,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,103,C124061,90006,2124061900067,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,104,C124062,90004,2124062900042,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,105,C124063,90006,2124063900065,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,106,C124064,90004,2124064900040,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,107,C124065,90006,2124065900063,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,108,C124066,90004,2124066900048,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,109,C124091,90006,2124091900068,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,110,C124092,90004,2124092900043,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,111,C124141,90006,2124141900062,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,112,C124142,90004,2124142900047,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,113,C124143,90006,2124143900060,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,114,C124144,90004,2124144900045,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,115,C133586,90007,2133586900070,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,116,C133587,90008,2133587900086,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,117,C133606,90007,2133606900073,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,118,C133617,90008,2133617900086,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,119,C133621,90004,2133621900041,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,120,C133622,90008,2133622900088,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,121,C133625,90003,2133625900030,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,122,C133627,90003,2133627900038,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,123,C133628,90003,2133628900037,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,124,C133629,90008,2133629900081,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,125,C133634,90008,2133634900083,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,126,C133638,90017,2133638900171,B,1
MAT.0003478790,27/08/2017,27/08/2017,4545,127,C133644,90007,2133644900073,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,128,C133679,90003,2133679900031,B,1
MAT.0003478790,27/08/2017,27/08/2017,4545,129,C141938,90001,2141938900012,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,130,C141939,90001,2141939900011,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,131,C156804,90005,2156804900058,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,132,C157550,90007,2157550900071,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,133,C157551,90005,2157551900056,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,134,C157582,90007,2157582900070,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,135,C157583,90005,2157583900055,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,136,C157652,90010,2157652900108,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,137,C157834,90007,2157834900070,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,138,C157835,90004,2157835900048,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,139,C157854,90004,2157854900043,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,140,C157855,90004,2157855900042,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,141,C157910,90007,2157910900079,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,142,C157911,90005,2157911900054,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,143,C157959,90009,2157959900092,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,144,C157960,90005,2157960900050,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,145,C158671,90008,2158671900087,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,146,C158767,90007,2158767900076,H,1
MAT.0003478790,27/08/2017,27/08/2017,4545,147,C158768,90006,2158768900068,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,148,C158769,90006,2158769900067,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,149,C158779,90007,2158779900071,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,150,C158780,90005,2158780900053,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,151,C290023,90008,2290023900083,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,152,F269122,90015,3269122900156,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,153,F269127,90008,3269127900083,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,154,F269128,90008,3269128900082,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,155,F269130,90008,3269130900087,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,156,F269158,90008,3269158900083,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,157,F269159,90008,3269159900082,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,158,F269162,90008,3269162900086,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,159,F269167,90008,3269167900081,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,160,F269168,90008,3269168900080,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,161,F269176,90008,3269176900089,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,162,F269389,90008,3269389900081,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,163,F269390,90008,3269390900087,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,164,F269391,90008,3269391900086,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,165,F269392,90008,3269392900085,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,166,F273016,90005,3273016900054,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,167,F273017,90005,3273017900053,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,168,F273030,90008,3273030900085,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,169,F273031,90008,3273031900084,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,170,F273052,90008,3273052900087,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,171,F273068,90008,3273068900088,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,172,F273083,90008,3273083900087,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,173,F273089,90008,3273089900081,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,174,F273115,90005,3273115900054,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,175,F273143,90005,3273143900057,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,176,F273156,90005,3273156900051,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,177,F273157,90005,3273157900050,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,178,F273158,90005,3273158900059,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,179,F273159,90005,3273159900058,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,180,F281816,90009,3281816900099,H,1
MAT.0003478790,27/08/2017,27/08/2017,4545,181,F281816,90010,3281816900105,H,1
MAT.0003478790,27/08/2017,27/08/2017,4545,182,F281817,90008,3281817900081,H,1
MAT.0003478790,27/08/2017,27/08/2017,4545,183,F281817,90009,3281817900098,H,1
MAT.0003478790,27/08/2017,27/08/2017,4545,184,F281817,90010,3281817900104,H,1
MAT.0003478790,27/08/2017,27/08/2017,4545,185,F281831,90009,3281831900098,H,1
MAT.0003478790,27/08/2017,27/08/2017,4545,186,F281831,90008,3281831900081,H,1
MAT.0003478790,27/08/2017,27/08/2017,4545,187,F371063,90010,3371063900109,H,1
MAT.0003478790,27/08/2017,27/08/2017,4545,188,F371089,90009,3371089900091,H,1
MAT.0003478790,27/08/2017,27/08/2017,4545,189,F371089,90008,3371089900084,H,1
MAT.0003478790,27/08/2017,27/08/2017,4545,190,F371089,90010,3371089900107,H,1
MAT.0003478790,27/08/2017,27/08/2017,4545,191,F371090,90008,3371090900080,H,1
MAT.0003478790,27/08/2017,27/08/2017,4545,192,F371097,90010,3371097900106,H,1
MAT.0003478790,27/08/2017,27/08/2017,4545,193,F371097,90009,3371097900090,H,1
MAT.0003478790,27/08/2017,27/08/2017,4545,194,F371097,90008,3371097900083,H,1
MAT.0003478790,27/08/2017,27/08/2017,4545,195,F371098,90010,3371098900105,H,1
MAT.0003478790,27/08/2017,27/08/2017,4545,196,F371098,90009,3371098900099,H,1
MAT.0003478790,27/08/2017,27/08/2017,4545,197,F371098,90008,3371098900082,H,1
MAT.0003478790,27/08/2017,27/08/2017,4545,198,F371099,90009,3371099900098,H,1
MAT.0003478790,27/08/2017,27/08/2017,4545,199,F371099,90010,3371099900104,H,1
MAT.0003478790,27/08/2017,27/08/2017,4545,200,F371099,90008,3371099900081,H,1
MAT.0003478790,27/08/2017,27/08/2017,4545,201,F371100,90010,3371100900109,H,1
MAT.0003478790,27/08/2017,27/08/2017,4545,202,F371100,90009,3371100900093,H,1
MAT.0003478790,27/08/2017,27/08/2017,4545,203,F371100,90008,3371100900086,H,1
MAT.0003478790,27/08/2017,27/08/2017,4545,204,F371105,90010,3371105900104,H,1
MAT.0003478790,27/08/2017,27/08/2017,4545,205,F371105,90009,3371105900098,H,1
MAT.0003478790,27/08/2017,27/08/2017,4545,206,F371105,90008,3371105900081,H,1
MAT.0003478790,27/08/2017,27/08/2017,4545,207,F371106,90008,3371106900080,H,1
MAT.0003478790,27/08/2017,27/08/2017,4545,208,F371106,90009,3371106900097,H,1
MAT.0003478790,27/08/2017,27/08/2017,4545,209,F371106,90010,3371106900103,H,1
MAT.0003478790,27/08/2017,27/08/2017,4545,210,F371117,90008,3371117900086,H,1
MAT.0003478790,27/08/2017,27/08/2017,4545,211,F371117,90009,3371117900093,H,1
MAT.0003478790,27/08/2017,27/08/2017,4545,212,F371117,90010,3371117900109,H,1
MAT.0003478790,27/08/2017,27/08/2017,4545,213,F371118,90010,3371118900108,H,1
MAT.0003478790,27/08/2017,27/08/2017,4545,214,F371118,90009,3371118900092,H,1
MAT.0003478790,27/08/2017,27/08/2017,4545,215,F371118,90008,3371118900085,H,1
MAT.0003478790,27/08/2017,27/08/2017,4545,216,F972078,90007,3972078900070,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,217,F972079,90007,3972079900079,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,218,F972080,90007,3972080900075,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,219,F972091,90007,3972091900071,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,220,F972106,90007,3972106900072,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,221,F972121,90007,3972121900071,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,222,F972123,90007,3972123900079,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,223,F972150,90007,3972150900073,B,1
MAT.0003478790,27/08/2017,27/08/2017,4545,224,F972151,90007,3972151900072,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,225,F972164,90007,3972164900076,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,226,G066704,90006,4066704900066,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,227,G111137,90005,4111137900050,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,228,G111138,90007,4111138900073,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,229,G320730,90009,4320730900095,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,230,G320731,90009,4320731900094,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,231,G320744,90006,4320744900067,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,232,G320745,90007,4320745900073,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,233,G320758,90006,4320758900060,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,234,G320759,90007,4320759900076,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,235,G320788,90006,4320788900061,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,236,G320789,90007,4320789900077,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,237,G320806,90006,4320806900066,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,238,G320807,90007,4320807900072,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,239,G370024,90007,4370024900072,B,1
MAT.0003478790,27/08/2017,27/08/2017,4545,240,G370031,90005,4370031900058,B,1
MAT.0003478790,27/08/2017,27/08/2017,4545,241,G400073,90004,4400073900041,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,242,G400074,90005,4400074900057,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,243,G400075,90005,4400075900056,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,244,G400076,90004,4400076900048,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,245,G400077,90005,4400077900054,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,246,G400078,90005,4400078900053,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,247,G400082,90004,4400082900049,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,248,G400083,90005,4400083900055,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,249,G400084,90005,4400084900054,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,250,G400123,90004,4400123900045,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,251,G400124,90005,4400124900051,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,252,G400125,90005,4400125900050,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,253,G400126,90004,4400126900042,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,254,G400127,90005,4400127900058,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,255,G400128,90005,4400128900057,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,256,G400129,90004,4400129900049,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,257,G400130,90005,4400130900052,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,258,G400131,90005,4400131900051,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,259,G400132,90004,4400132900043,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,260,G400133,90005,4400133900059,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,261,G400134,90005,4400134900058,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,262,G410051,90007,4410051900079,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,263,G420109,90006,4420109900067,H,1
MAT.0003478790,27/08/2017,27/08/2017,4545,264,G420110,90007,4420110900070,H,1
MAT.0003478790,27/08/2017,27/08/2017,4545,265,G420110,90008,4420110900087,H,1
MAT.0003478790,27/08/2017,27/08/2017,4545,266,G420185,90007,4420185900074,H,1
MAT.0003478790,27/08/2017,27/08/2017,4545,267,G420185,90006,4420185900067,H,1
MAT.0003478790,27/08/2017,27/08/2017,4545,268,G420186,90007,4420186900073,H,1
MAT.0003478790,27/08/2017,27/08/2017,4545,269,G420186,90008,4420186900080,H,1
MAT.0003478790,27/08/2017,27/08/2017,4545,270,M312054,90001,6312054900019,B,1
MAT.0003478790,27/08/2017,27/08/2017,4545,271,M312065,90001,6312065900015,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,272,M312069,90001,6312069900011,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,273,M312070,90003,6312070900031,B,1
MAT.0003478790,27/08/2017,27/08/2017,4545,274,M312077,90001,6312077900010,B,1
MAT.0003478790,27/08/2017,27/08/2017,4545,275,M312098,90001,6312098900013,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,276,M312099,90001,6312099900012,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,277,M312107,90001,6312107900010,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,278,M312135,90001,6312135900013,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,279,M312136,90001,6312136900012,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,280,M312146,90002,6312146900026,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,281,M312147,90002,6312147900025,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,282,M312150,90002,6312150900029,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,283,M312151,90002,6312151900028,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,284,M312153,90001,6312153900019,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,285,M312157,90002,6312157900022,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,286,M312158,90002,6312158900021,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,287,M312189,90002,6312189900021,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,288,M312198,90003,6312198900036,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,289,M312199,90003,6312199900035,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,290,M312200,90003,6312200900030,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,291,M312211,90002,6312211900029,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,292,M312212,90002,6312212900028,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,293,M312366,90002,6312366900028,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,294,M312469,90002,6312469900024,B,1
MAT.0003478790,27/08/2017,27/08/2017,4545,295,M550021,90004,6550021900048,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,296,M550033,90004,6550033900043,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,297,M550035,90013,6550035900133,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,298,M550059,90007,6550059900072,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,299,M550060,90004,6550060900047,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,300,M550064,90007,6550064900074,BH,1
MAT.0003478790,27/08/2017,27/08/2017,4545,301,M847235,90001,6847235900019,B,1
MAT.0003478790,27/08/2017,27/08/2017,4545,302,M847237,90001,6847237900017,B,1
